z,U_0,U_1,U_2
0.0639698,1.47137e-05,0,2.46646e-09
0.0643065,1.47041e-05,0,2.3615e-09
0.0646432,1.4694e-05,0,2.25715e-09
0.0649799,1.46836e-05,0,2.1537e-09
0.0653166,1.46727e-05,0,2.05136e-09
0.0656533,1.46615e-05,0,1.95064e-09
0.0659899,1.465e-05,0,1.85321e-09
0.0663266,1.46387e-05,0,1.76364e-09
0.0666633,1.46262e-05,0,1.66544e-09
0.067,1.4523e-05,0,8.56283e-10
